Generation,Edition,Card Number,Card Name,Card Type,Rarity,Creature Type,Magic Type,Is Equip,Armor Level,Speed,Health Points,Attack Name,Attack Dice,Modifier,Extended Effect Description,Flavor Text,Image File Name,Notes,Magic Type Normalized,Magic Subtype,Effect Count,Effect Types,Needs Manual Review,Card Definition JSON
2,2nd Edition,137,Kendo Tiger,Creature,Uncommon,Beast,,FALSE,4,8,40,Half Nelson,1,+3,"When summoned, choose 1 of the following effects: Send 1 card from your opponent's hand back to their deck. Shuffle. Destroy 1 magic card on the field.","The Kendo Tiger once loved a Baree Lioness, but was shown no affection and left the tribe. Now, he lives among the primitive felines of Ward, teaching them the art of masculinity.",,,,,2,DESTROY_MAGIC_CARDS; MOVE_CARD,FALSE,"{""cardNumber"": ""137"", ""cardName"": ""Kendo Tiger"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Uncommon"", ""creatureType"": ""Beast"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 4, ""SPD"": 8, ""HP"": 40, ""attackName"": ""Half Nelson"", ""attackDice"": 1, ""modifier"": 3, ""baseHitDice"": 2}, ""rawEffectText"": ""When summoned, choose 1 of the following effects: Send 1 card from your opponent's hand back to their deck. Shuffle. Destroy 1 magic card on the field."", ""effects"": [{""id"": ""137-E01"", ""trigger"": ""ON_SUMMON"", ""condition"": {""type"": ""ON_SUMMON_CONDITION"", ""text"": ""Choose this mode when summoned""}, ""actionType"": ""MOVE_CARD"", ""effectGroup"": ""Choice Effect"", ""actionText"": ""Send 1 opponent hand card back to deck and shuffle"", ""target"": ""1 card from opponent hand"", ""value"": ""Send back to opponent deck and shuffle"", ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""reusableFunction"": ""moveCard"", ""params"": {""target"": ""1 card from opponent hand"", ""valueText"": ""Send back to opponent deck and shuffle"", ""statChanges"": [], ""condition"": {""type"": ""ON_SUMMON_CONDITION"", ""text"": ""Choose this mode when summoned""}, ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""damageType"": """", ""sourceLinked"": false, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""choiceGroup"": ""KENDO_TIGER_ON_SUMMON"", ""fromZone"": ""OPPONENT_HAND"", ""toZone"": ""OPPONENT_DECK"", ""count"": 1, ""shuffleAfter"": true}, ""notes"": """", ""needsReview"": false}, {""id"": ""137-E02"", ""trigger"": ""ON_SUMMON"", ""condition"": {""type"": ""ON_SUMMON_CONDITION"", ""text"": ""Choose this mode when summoned""}, ""actionType"": ""DESTROY_MAGIC_CARDS"", ""effectGroup"": ""Choice Effect"", ""actionText"": ""Destroy selected magic card on field"", ""target"": ""1 magic card on the field"", ""value"": ""Destroy 1 magic card"", ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""reusableFunction"": ""destroyMagicCards"", ""params"": {""target"": ""1 magic card on the field"", ""valueText"": ""Destroy 1 magic card"", ""statChanges"": [], ""condition"": {""type"": ""ON_SUMMON_CONDITION"", ""text"": ""Choose this mode when summoned""}, ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""damageType"": """", ""sourceLinked"": false, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""choiceGroup"": ""KENDO_TIGER_ON_SUMMON"", ""maxCount"": 1}, ""notes"": """", ""needsReview"": false}], ""notes"": """"}"
2,2nd Edition,138,Werehawk,Creature,Epic,Beast,,FALSE,11,9,80,Razor Beak,5,+2,,The curse of Lycanthropy can take many forms. Werehawks come out at the full moon to hunt for prey with their razor-sharp talons and exquisite eyesight.,,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""138"", ""cardName"": ""Werehawk"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Epic"", ""creatureType"": ""Beast"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 11, ""SPD"": 9, ""HP"": 80, ""attackName"": ""Razor Beak"", ""attackDice"": 5, ""modifier"": 2, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,139,Wererat,Creature,Common,Beast,,FALSE,4,10,50,Diseased Claw,1,+4,,"These creatures were once humans who contracted Lycanthropy. Through greed and hubris, they transformed into rat-like beings. They now scavenge the filth and sewers of their cities.",,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""139"", ""cardName"": ""Wererat"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Common"", ""creatureType"": ""Beast"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 4, ""SPD"": 10, ""HP"": 50, ""attackName"": ""Diseased Claw"", ""attackDice"": 1, ""modifier"": 4, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,140,Green Dragon,Creature,Uncommon,Dragon,,FALSE,6,10,100,Emerald Flame,1,+7,,Green Dragons were once Swamp Dragons that abandoned Ward's marshes for its open fields where larger game roamed. They lost their natural poison immunity but grew far larger in size.,,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""140"", ""cardName"": ""Green Dragon"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Uncommon"", ""creatureType"": ""Dragon"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 6, ""SPD"": 10, ""HP"": 100, ""attackName"": ""Emerald Flame"", ""attackDice"": 1, ""modifier"": 7, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,141,Penguin,Creature,Common,Beast,,FALSE,4,2,30,Ice Slide,1,+2,,"Penguins are not aggressive by nature. They roam in large rookeries and huddle together for warmth and safety, as they travel the colder regions of Ward.",,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""141"", ""cardName"": ""Penguin"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Common"", ""creatureType"": ""Beast"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 4, ""SPD"": 2, ""HP"": 30, ""attackName"": ""Ice Slide"", ""attackDice"": 1, ""modifier"": 2, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,142,Black Jacket,Creature,Rare,Bug,,FALSE,5,11,40,Toxic Sting,2,+3,"You may summon this creature normally, or Limited Summon it if your primary creature is ""Hive Lord"". If ""Hive Lord"" leaves the field or changes control, return this card to your hand.","Though not very strong, the Black Jacket hornet carries a devastating toxin in its body that can kill even the strongest creatures.",,Summon Requirement.,,,2,RETURN_LINKED_SUMMON; SUMMON_LIMITED_CREATURE_FROM_HAND,FALSE,"{""cardNumber"": ""142"", ""cardName"": ""Black Jacket"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Rare"", ""creatureType"": ""Bug"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 5, ""SPD"": 11, ""HP"": 40, ""attackName"": ""Toxic Sting"", ""attackDice"": 2, ""modifier"": 3, ""baseHitDice"": 2}, ""rawEffectText"": ""You may summon this creature normally, or Limited Summon it if your primary creature is \""Hive Lord\"". If \""Hive Lord\"" leaves the field or changes control, return this card to your hand."", ""effects"": [{""id"": ""142-E01"", ""trigger"": ""SUMMON_ALTERNATIVE"", ""condition"": {""type"": ""TEXT"", ""text"": ""Your primary creature is \""Hive Lord\""""}, ""actionType"": ""SUMMON_LIMITED_CREATURE_FROM_HAND"", ""effectGroup"": ""Limited Summon"", ""actionText"": ""Allow normal summon or Limited Summon this creature"", ""target"": ""This creature"", ""value"": ""May be Limited Summoned if your primary creature is Hive Lord"", ""duration"": {""text"": ""While Hive Lord remains valid"", ""type"": ""TEXT""}, ""reusableFunction"": ""summonLimitedFromHand"", ""params"": {""target"": ""This creature"", ""valueText"": ""May be Limited Summoned if your primary creature is Hive Lord"", ""statChanges"": [], ""condition"": {""type"": ""TEXT"", ""text"": ""Your primary creature is \""Hive Lord\""""}, ""duration"": {""text"": ""While Hive Lord remains valid"", ""type"": ""TEXT""}, ""damageType"": """", ""sourceLinked"": true, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""alternativeSummonType"": ""LIMITED_SUMMON"", ""requiredPrimaryCreatureName"": ""Hive Lord""}, ""notes"": """", ""needsReview"": false}, {""id"": ""142-E02"", ""trigger"": ""ON_SOURCE_INVALIDATED"", ""condition"": {""type"": ""SOURCE_INVALIDATED"", ""text"": ""\""Hive Lord\"" leaves field or changes control""}, ""actionType"": ""RETURN_LINKED_SUMMON"", ""effectGroup"": ""Zone Movement"", ""actionText"": ""Return this card to hand"", ""target"": ""This card"", ""value"": ""Return to your hand"", ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""reusableFunction"": ""returnLinkedSummon"", ""params"": {""target"": ""This card"", ""valueText"": ""Return to your hand"", ""statChanges"": [], ""condition"": {""type"": ""SOURCE_INVALIDATED"", ""text"": ""\""Hive Lord\"" leaves field or changes control""}, ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""damageType"": """", ""sourceLinked"": true, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null}, ""notes"": """", ""needsReview"": false}], ""notes"": ""Summon Requirement.""}"
2,2nd Edition,143,Elite Angel,Creature,Uncommon,Cosmic,,FALSE,7,7,70,Angelic Smite,2,+4,,"Elite Angels are the shock troopers for the Army of Light. Following the First Demonic Invasion, the Elite Angels were tasked with the defense of the Citadel of Agony.",,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""143"", ""cardName"": ""Elite Angel"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Uncommon"", ""creatureType"": ""Cosmic"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 7, ""SPD"": 7, ""HP"": 70, ""attackName"": ""Angelic Smite"", ""attackDice"": 2, ""modifier"": 4, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,144,Captain Ward,Creature,Legendary,Elemental,,FALSE,12,4,100,Ward Force,6,+5,,"Captain Ward was created through the wishes of a cult of young humans to clean the garbage of the Order and Cabal. ""Time to take out the trash."" Captain Ward",,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""144"", ""cardName"": ""Captain Ward"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Legendary"", ""creatureType"": ""Elemental"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 12, ""SPD"": 4, ""HP"": 100, ""attackName"": ""Ward Force"", ""attackDice"": 6, ""modifier"": 5, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,145,Ancient One,Creature,Legendary,Cosmic,,FALSE,12,3,130,Abyss Horror,4,+5,"During your opponents' turn, if they control Limited Summons, they must use their Limited Summons to battle their primary creature. Normal battle rules apply.",A byproduct of the creation of the universe. This entity relishes in corrupting mortals and forcing them into worshiping it. It feeds on negative emotions from the mortal soul.,,,,,1,FORCE_LIMITED_SUMMONS_TO_BATTLE_PRIMARY,FALSE,"{""cardNumber"": ""145"", ""cardName"": ""Ancient One"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Legendary"", ""creatureType"": ""Cosmic"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 12, ""SPD"": 3, ""HP"": 130, ""attackName"": ""Abyss Horror"", ""attackDice"": 4, ""modifier"": 5, ""baseHitDice"": 2}, ""rawEffectText"": ""During your opponents' turn, if they control Limited Summons, they must use their Limited Summons to battle their primary creature. Normal battle rules apply."", ""effects"": [{""id"": ""145-E01"", ""trigger"": ""DURING_OPPONENT_TURN"", ""condition"": {""type"": ""TEXT"", ""text"": ""Opponent controls Limited Summons during their turn""}, ""actionType"": ""FORCE_LIMITED_SUMMONS_TO_BATTLE_PRIMARY"", ""effectGroup"": ""Forced Battle"", ""actionText"": ""Force opponent Limited Summons to battle their primary creature"", ""target"": ""Opponent Limited Summons"", ""value"": ""Must battle opponent primary creature"", ""duration"": {""text"": ""While on field"", ""type"": ""WHILE_ON_FIELD""}, ""reusableFunction"": ""forceLimitedSummonsToBattlePrimary"", ""params"": {""target"": ""Opponent Limited Summons"", ""valueText"": ""Must battle opponent primary creature"", ""statChanges"": [], ""condition"": {""type"": ""TEXT"", ""text"": ""Opponent controls Limited Summons during their turn""}, ""duration"": {""text"": ""While on field"", ""type"": ""WHILE_ON_FIELD""}, ""damageType"": """", ""sourceLinked"": false, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""battleTarget"": ""CONTROLLERS_PRIMARY_CREATURE"", ""appliesTo"": ""OPPONENT_LIMITED_SUMMONS""}, ""notes"": ""Normal battle rules apply."", ""needsReview"": false}], ""notes"": """"}"
2,2nd Edition,146,Steam Wolf,Creature,Rare,Mech,,FALSE,6,10,40,Steel Fang,1,+6,,These creatures were the result of early experiments by the Westward Trading Company. They fused wild animals with mechanical parts powered by steam engines.,,No effect text shown on card.,,,0,,FALSE,"{""cardNumber"": ""146"", ""cardName"": ""Steam Wolf"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Rare"", ""creatureType"": ""Mech"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 6, ""SPD"": 10, ""HP"": 40, ""attackName"": ""Steel Fang"", ""attackDice"": 1, ""modifier"": 6, ""baseHitDice"": 2}, ""rawEffectText"": """", ""effects"": [], ""notes"": ""No effect text shown on card.""}"
2,2nd Edition,147,Super Hornet,Creature,Legendary,Bug,,FALSE,10,12,80,Heroic Punch,1,+10,"You may summon this creature normally, or Limited Summon it if your primary creature is ""Hive Lord"". If ""Hive Lord"" leaves the field or changes control, return this card to your hand.","The Hive Lord tried to create a wife from a Giant Hornet. The attempt failed. The Super Hornet was born male, and chose crime-fighting over love.",,Summon Requirement.,,,2,RETURN_LINKED_SUMMON; SUMMON_LIMITED_CREATURE_FROM_HAND,FALSE,"{""cardNumber"": ""147"", ""cardName"": ""Super Hornet"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""CREATURE"", ""rarity"": ""Legendary"", ""creatureType"": ""Bug"", ""magicType"": null, ""magicSubtype"": null, ""isEquip"": false, ""baseStats"": {""AL"": 10, ""SPD"": 12, ""HP"": 80, ""attackName"": ""Heroic Punch"", ""attackDice"": 1, ""modifier"": 10, ""baseHitDice"": 2}, ""rawEffectText"": ""You may summon this creature normally, or Limited Summon it if your primary creature is \""Hive Lord\"". If \""Hive Lord\"" leaves the field or changes control, return this card to your hand."", ""effects"": [{""id"": ""147-E01"", ""trigger"": ""SUMMON_ALTERNATIVE"", ""condition"": {""type"": ""TEXT"", ""text"": ""Your primary creature is \""Hive Lord\""""}, ""actionType"": ""SUMMON_LIMITED_CREATURE_FROM_HAND"", ""effectGroup"": ""Limited Summon"", ""actionText"": ""Allow normal summon or Limited Summon this creature"", ""target"": ""This creature"", ""value"": ""May be Limited Summoned if your primary creature is Hive Lord"", ""duration"": {""text"": ""While Hive Lord remains valid"", ""type"": ""TEXT""}, ""reusableFunction"": ""summonLimitedFromHand"", ""params"": {""target"": ""This creature"", ""valueText"": ""May be Limited Summoned if your primary creature is Hive Lord"", ""statChanges"": [], ""condition"": {""type"": ""TEXT"", ""text"": ""Your primary creature is \""Hive Lord\""""}, ""duration"": {""text"": ""While Hive Lord remains valid"", ""type"": ""TEXT""}, ""damageType"": """", ""sourceLinked"": true, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""alternativeSummonType"": ""LIMITED_SUMMON"", ""requiredPrimaryCreatureName"": ""Hive Lord""}, ""notes"": """", ""needsReview"": false}, {""id"": ""147-E02"", ""trigger"": ""ON_SOURCE_INVALIDATED"", ""condition"": {""type"": ""SOURCE_INVALIDATED"", ""text"": ""\""Hive Lord\"" leaves field or changes control""}, ""actionType"": ""RETURN_LINKED_SUMMON"", ""effectGroup"": ""Zone Movement"", ""actionText"": ""Return this card to hand"", ""target"": ""This card"", ""value"": ""Return to your hand"", ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""reusableFunction"": ""returnLinkedSummon"", ""params"": {""target"": ""This card"", ""valueText"": ""Return to your hand"", ""statChanges"": [], ""condition"": {""type"": ""SOURCE_INVALIDATED"", ""text"": ""\""Hive Lord\"" leaves field or changes control""}, ""duration"": {""text"": ""Instant"", ""type"": ""INSTANT""}, ""damageType"": """", ""sourceLinked"": true, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null}, ""notes"": """", ""needsReview"": false}], ""notes"": ""Summon Requirement.""}"
2,2nd Edition,148,Bug Spray,Magic,Common,,Single Use,FALSE,,,,Bug Spray,,,All creatures inflict 2x Atk damage to Bug-type creatures on the field.,NOW ON SALE!!!,,Field card.,STANDARD,FIELD,1,APPLY_DAMAGE_MULTIPLIER_AURA,FALSE,"{""cardNumber"": ""148"", ""cardName"": ""Bug Spray"", ""generation"": ""2"", ""edition"": ""2nd Edition"", ""cardKind"": ""MAGIC"", ""rarity"": ""Common"", ""creatureType"": null, ""magicType"": ""STANDARD"", ""magicSubtype"": ""FIELD"", ""isEquip"": false, ""baseStats"": {""AL"": null, ""SPD"": null, ""HP"": null, ""attackName"": ""Bug Spray"", ""attackDice"": null, ""modifier"": null, ""baseHitDice"": null}, ""rawEffectText"": ""All creatures inflict 2x Atk damage to Bug-type creatures on the field."", ""effects"": [{""id"": ""148-E01"", ""trigger"": ""WHILE_FIELD_ACTIVE"", ""condition"": {""type"": ""TEXT"", ""text"": ""Target is Bug-type""}, ""actionType"": ""APPLY_DAMAGE_MULTIPLIER_AURA"", ""effectGroup"": ""Damage Multiplier Aura"", ""actionText"": ""Multiply Atk damage"", ""target"": ""Bug-type creatures"", ""value"": ""2x Atk damage"", ""duration"": {""text"": ""While field effect is active"", ""type"": ""WHILE_ON_FIELD""}, ""reusableFunction"": ""applyConditionalDamageMultiplierAura"", ""params"": {""target"": ""Bug-type creatures"", ""valueText"": ""2x Atk damage"", ""statChanges"": [], ""condition"": {""type"": ""TEXT"", ""text"": ""Target is Bug-type""}, ""duration"": {""text"": ""While field effect is active"", ""type"": ""WHILE_ON_FIELD""}, ""damageType"": ""ATTACK_DAMAGE"", ""sourceLinked"": false, ""usesAnchoring"": false, ""roundingMode"": null, ""stackRule"": null, ""tickTiming"": null, ""multiplier"": 2}, ""notes"": ""Field aura damage multiplier against Bug-type creatures."", ""needsReview"": false}], ""notes"": ""Field card.""}"
